0,0,20,6,0,11,0,35,37,0,30,61,21,14,0,0,60,7,28,18,0,0,48,57,0,29,52,44,23,9,0,0,31,50,0,0,0,0,0,5,15,64,3,55,4,0,17,53,33,0,32,13,63,40,47,0,0,0,38,39,0,59,54,45
0,8,38,9,40,0,0,27,0,0,0,39,0,42,0,13,25,0,0,0,0,0,0,19,0,0,63,0,17,34,55,7,0,58,54,35,0,0,48,0,37,0,21,0,0,0,59,44,26,30,57,56,61,0,20,22,43,0,18,0,0,3,33,0
45,0,57,0,0,0,32,0,0,0,56,0,63,25,0,0,33,0,35,29,22,0,8,17,0,30,0,53,0,0,0,0,0,16,0,0,0,51,0,37,0,41,43,0,5,2,27,13,0,1,0,9,55,0,50,44,0,0,0,0,4,11,47,0
0,4,34,7,0,54,0,50,0,24,9,0,0,0,0,0,0,11,62,0,0,63,16,44,0,47,57,5,43,0,0,15,0,0,0,0,27,64,0,55,32,10,38,56,0,28,45,39,19,0,0,0,0,18,31,8,30,0,2,0,23,0,0,0
33,46,0,43,52,0,42,31,50,27,19,0,0,20,15,0,58,59,0,10,0,0,0,0,60,0,36,26,0,0,0,0,25,0,6,0,56,12,0,17,9,47,30,24,0,0,49,0,41,0,29,37,0,35,53,2,57,0,0,1,44,13,62,63
0,53,1,0,55,0,18,22,0,43,38,28,0,0,6,0,40,61,0,0,31,46,0,21,33,41,27,0,42,0,48,2,32,0,30,47,24,0,0,57,50,23,26,0,36,0,25,16,0,51,14,0,0,52,0,15,60,37,8,19,0,0,64,20
0,36,61,0,0,21,0,0,34,2,0,0,8,53,0,32,47,0,0,24,27,0,0,4,6,0,51,45,10,18,58,0,19,0,0,60,0,28,0,43,0,11,0,52,0,22,57,0,62,0,0,23,0,59,64,0,50,0,0,40,0,14,0,0
0,0,2,0,63,0,0,28,0,0,57,0,55,22,58,36,0,26,0,0,20,0,53,32,11,0,0,37,1,61,0,56,52,0,44,4,0,49,3,0,40,0,0,35,29,0,0,0,0,10,16,0,38,0,17,42,7,12,0,51,5,0,0,48
0,1,59,0,0,13,3,0,0,0,0,0,11,5,46,16,0,0,33,0,28,42,0,7,12,24,19,61,14,0,63,0,0,0,0,0,0,35,34,0,0,15,0,0,0,0,9,40,60,0,0,53,2,36,25,64,0,44,0,0,8,0,51,49
0,0,25,0,28,0,0,7,1,45,55,19,0,0,0,0,8,0,38,50,0,0,60,0,0,0,9,54,4,0,0,58,51,18,37,30,39,3,16,49,14,32,46,62,10,5,0,23,52,12,34,41,17,0,0,0,0,0,0,0,13,33,11,6
19,26,22,20,0,0,5,0,61,0,0,44,14,13,3,0,31,21,11,0,17,45,23,0,0,39,56,0,53,0,0,10,0,7,0,12,63,8,6,36,0,57,0,42,24,52,0,0,9,18,33,29,62,32,0,0,28,0,0,25,40,0,41,55
37,0,31,54,44,18,41,51,0,60,53,56,50,0,0,0,0,34,9,14,15,6,19,0,0,23,33,36,52,0,0,0,2,55,61,0,32,46,11,0,48,0,59,63,0,0,0,0,1,43,0,4,13,0,42,0,16,30,0,0,0,45,0,58
0,0,8,30,0,0,15,4,0,54,0,0,25,28,36,20,26,0,0,0,10,52,44,18,64,45,35,1,0,0,0,0,0,62,43,58,40,60,0,0,22,12,29,0,21,31,53,27,0,0,0,14,19,0,0,49,2,63,56,0,47,7,50,0
0,0,27,14,0,0,10,0,41,59,31,58,0,0,21,17,0,13,0,53,57,2,25,48,22,0,0,18,0,0,37,0,42,0,47,24,1,20,9,4,0,7,16,26,51,0,0,64,0,11,44,0,0,55,0,0,38,0,0,54,0,19,0,0
50,0,0,0,45,0,9,60,63,37,2,0,30,0,35,0,51,36,47,58,0,0,24,55,0,0,21,0,62,57,3,41,53,48,0,0,0,15,31,19,54,0,0,0,11,43,56,0,0,26,0,0,0,0,27,28,14,52,0,64,17,18,0,12
52,42,0,0,0,0,39,17,0,12,0,57,0,8,0,6,62,0,0,30,5,0,40,64,0,0,0,0,55,15,13,0,54,26,25,0,28,21,56,0,18,0,34,44,19,47,0,0,0,0,35,7,3,51,23,48,22,0,61,0,53,0,37,0
58,0,9,0,43,8,0,23,32,40,0,0,0,26,13,56,46,38,0,31,0,18,0,0,17,12,0,6,24,41,0,0,0,35,52,64,37,39,36,3,33,27,0,11,0,30,0,61,44,22,0,0,10,25,0,51,15,2,0,0,0,60,5,50
41,49,0,0,19,16,36,29,0,48,0,0,27,0,0,53,63,0,0,26,0,8,0,33,23,0,45,0,0,0,64,34,0,22,0,1,4,62,59,9,0,3,0,6,38,37,32,0,35,61,50,24,60,0,14,57,0,21,54,55,12,52,0,0
13,60,0,57,42,61,26,0,0,11,3,0,0,0,30,0,2,10,0,25,53,51,0,0,35,32,0,0,5,0,0,22,0,20,50,38,7,0,8,0,4,0,39,21,23,14,0,0,0,0,52,34,46,9,28,17,0,47,0,6,0,27,59,0
32,35,24,0,0,37,62,39,2,64,54,47,60,0,57,0,6,27,17,23,0,11,1,0,63,8,29,0,61,33,0,0,0,30,48,13,14,41,0,0,34,49,50,12,0,0,46,26,0,5,0,31,15,4,59,55,0,19,0,56,0,0,25,0
64,2,5,27,54,38,7,0,0,0,33,0,0,34,52,0,0,14,0,48,0,44,29,0,49,15,0,30,50,11,0,47,0,0,23,63,31,19,46,6,0,25,42,41,0,0,60,17,12,45,1,58,20,26,0,0,39,28,62,0,0,9,8,0
40,21,48,0,50,0,0,6,0,61,0,14,23,0,59,0,64,62,0,52,37,19,41,36,55,0,10,7,0,3,38,43,12,27,34,0,0,0,42,33,0,58,35,0,53,51,0,63,32,13,18,2,0,0,8,0,0,11,31,0,20,24,26,1
0,25,47,1,11,59,12,0,0,35,0,0,0,0,39,21,56,0,0,0,13,9,50,30,46,2,14,19,57,16,0,0,43,17,58,0,0,0,0,0,0,20,28,64,15,0,0,0,36,3,63,27,42,54,7,0,10,0,0,53,32,34,0,0
0,51,56,28,0,17,46,0,8,0,4,41,62,0,63,50,34,0,12,0,35,47,21,0,26,48,31,0,39,0,0,0,0,0,0,25,54,45,53,61,10,0,18,0,1,19,52,57,11,0,0,0,49,64,29,0,36,14,0,0,38,0,43,22
0,0,11,0,24,40,37,45,0,29,26,0,52,64,20,41,3,0,10,8,0,32,58,46,47,0,43,0,19,0,34,0,0,5,62,0,9,0,0,54,0,0,12,25,17,6,31,50,0,60,4,51,35,63,61,7,56,1,21,0,49,36,0,33
21,0,19,47,64,0,58,26,28,34,0,25,16,27,44,57,24,18,0,0,0,0,17,0,0,0,40,63,36,53,56,0,35,43,0,23,10,48,0,0,46,0,1,14,0,20,0,30,38,29,15,12,5,33,0,0,0,50,3,22,42,37,2,0
5,23,46,48,33,27,35,0,0,0,61,0,40,12,0,14,29,15,4,7,25,34,0,0,0,0,6,59,28,17,16,39,0,36,53,0,19,13,1,0,2,26,0,0,0,62,0,0,50,8,0,47,0,56,10,0,0,0,0,20,64,0,63,51
25,0,28,59,0,0,4,1,39,6,60,53,0,0,23,38,20,30,0,51,36,26,62,56,9,0,49,3,35,0,0,0,55,44,0,0,0,37,7,0,64,33,10,0,18,57,8,11,42,48,0,22,58,41,0,45,17,13,16,0,0,0,24,31
62,17,3,51,0,50,53,18,21,1,35,4,22,56,2,31,0,0,0,0,14,38,5,0,52,10,0,33,46,0,0,0,41,6,0,0,58,42,0,40,63,0,44,0,54,0,15,32,24,0,0,11,0,19,9,0,45,48,0,61,57,29,0,0
49,7,16,0,8,22,0,63,36,30,0,0,0,10,18,0,13,0,0,64,1,48,59,47,58,26,20,23,0,31,42,62,0,0,4,0,51,61,21,27,41,28,0,19,0,0,38,52,0,55,0,44,39,2,3,0,0,0,0,14,35,5,0,0
0,30,13,10,0,12,43,9,62,0,0,5,0,46,17,59,16,0,31,35,0,40,63,0,0,0,0,38,64,27,0,61,45,0,0,0,0,14,0,50,36,56,60,39,0,0,0,24,53,0,0,20,0,0,49,0,4,8,0,0,0,54,7,18
60,56,42,36,0,0,0,14,0,9,0,37,0,0,0,0,28,0,0,22,0,53,0,0,1,0,24,0,29,0,45,32,20,0,49,52,17,2,0,25,5,43,0,0,55,0,61,0,0,0,0,54,18,13,0,0,58,0,0,0,11,10,39,0
0,44,55,35,0,0,0,61,0,0,50,59,45,0,0,0,0,29,0,33,0,0,46,63,31,0,11,2,41,21,0,48,58,60,0,17,0,1,0,12,0,0,53,0,6,0,0,18,0,0,0,0,36,0,15,0,20,0,0,0,34,62,16,7
16,31,7,0,0,0,24,56,0,63,0,0,18,0,0,23,41,0,0,0,55,57,49,40,39,0,12,0,0,0,0,20,34,0,35,5,61,0,0,0,0,29,58,0,42,45,0,43,28,19,22,0,37,0,0,32,44,3,15,0,14,4,27,0
0,0,29,25,39,0,0,0,0,51,64,2,24,0,40,0,53,5,0,0,30,0,12,52,13,43,3,4,0,62,0,0,27,31,38,0,47,44,32,22,61,46,56,23,9,0,0,36,0,6,21,0,0,0,60,33,26,0,11,18,0,17,35,10
0,0,50,40,36,0,28,32,0,52,49,0,57,0,0,54,9,51,0,4,0,1,0,13,38,0,5,16,0,0,15,33,0,0,0,18,46,0,25,7,0,34,17,31,0,0,0,0,3,59,39,61,14,45,26,35,8,42,29,0,2,56,53,21
38,62,0,0,0,4,27,5,42,0,47,43,31,0,19,29,15,58,44,39,0,54,64,26,0,52,30,0,0,0,35,9,0,0,0,2,55,50,0,56,11,21,14,33,13,0,51,1,23,20,0,0,25,46,34,10,48,6,0,0,59,63,0,28
30,37,0,21,1,0,0,0,0,13,34,0,38,0,55,33,0,0,27,0,0,0,43,35,0,14,61,17,0,32,57,0,28,63,3,20,42,40,0,0,0,0,24,22,59,64,50,54,2,0,51,18,0,5,0,0,0,23,9,47,45,41,36,52
0,6,41,12,18,43,8,0,0,0,32,3,39,61,56,4,48,0,36,0,42,25,0,20,0,0,44,49,63,0,27,54,0,37,24,21,16,9,0,0,0,30,0,0,0,0,19,15,29,40,47,17,7,0,11,31,33,64,0,13,46,51,0,5
