0,0,0,48,0,47,0,10,8,24,63,0,42,55,0,5,0,0,0,35,36,0,0,15,0,27,28,0,0,0,0,64,44,0,0,7,45,0,31,49,43,59,11,56,53,0,29,0,0,58,0,4,33,9,17,61,0,22,39,62,16,37,25,19
0,0,36,0,0,7,35,11,44,57,0,0,49,0,61,45,25,0,40,0,50,53,2,20,0,37,0,8,23,46,60,9,10,1,28,0,0,58,0,41,42,0,30,14,38,0,0,21,32,31,0,63,0,55,19,43,0,15,0,6,0,0,0,48
24,21,31,62,19,34,0,16,0,0,32,18,0,9,6,30,0,48,55,0,46,10,22,58,14,0,59,0,1,4,0,57,11,43,0,0,60,0,63,20,0,44,39,0,0,0,0,0,51,45,15,53,0,49,0,28,0,0,56,29,33,0,0,0
9,12,6,25,0,18,0,20,14,33,0,41,0,10,17,31,5,0,0,3,0,0,19,4,36,0,0,53,0,61,0,0,15,64,0,29,26,0,0,56,0,13,0,0,52,0,47,0,0,39,0,0,0,0,34,21,11,40,45,35,43,0,0,54
0,58,27,1,2,0,46,0,59,48,0,52,21,40,15,0,39,34,57,0,0,17,31,28,11,0,55,62,26,30,19,0,35,0,33,53,0,50,22,42,61,0,0,0,49,41,4,0,0,0,54,0,44,0,0,0,0,20,24,38,0,51,0,0
61,63,0,41,0,56,53,40,0,1,0,0,0,0,0,35,42,0,29,21,0,30,33,0,0,32,58,25,49,0,0,17,14,4,54,52,0,24,6,9,0,46,20,0,0,51,0,15,50,5,27,11,0,26,0,3,60,0,10,31,0,28,34,0
28,0,4,3,0,0,37,0,39,0,53,0,0,0,62,0,61,0,0,41,60,51,0,0,56,0,43,0,0,0,0,5,17,40,59,0,0,0,0,0,27,10,31,0,45,0,12,0,30,0,14,36,35,18,52,0,44,0,46,8,21,7,9,0
0,0,0,0,39,29,33,0,34,54,0,16,56,0,0,2,11,27,0,0,0,1,38,7,31,0,0,15,0,35,45,0,0,51,18,61,55,47,0,62,0,48,0,37,63,23,8,5,60,0,46,0,0,40,0,64,0,30,4,32,0,49,0,0
0,0,61,0,11,20,12,0,0,36,0,0,0,3,50,33,58,54,0,0,27,55,57,29,5,0,42,59,0,52,18,0,2,0,0,48,24,16,41,1,7,21,8,62,31,0,0,25,0,0,32,0,51,4,46,10,26,35,14,40,0,47,0,0
21,0,0,0,0,46,10,0,0,11,0,7,52,34,45,0,0,0,0,0,9,60,0,35,0,2,13,0,0,0,58,37,0,27,26,0,0,56,61,0,44,0,23,30,33,36,42,0,24,62,20,0,0,31,53,0,0,0,0,0,54,12,0,15
