0,22,0,0,39,0,0,52,0,5,0,54,44,0,29,0,0,0,42,0,57,15,0,0,40,38,62,12,53,4,20,1,3,31,0,8,0,0,0,21,10,0,0,28,19,23,0,11,41,0,35,43,34,0,47,59,0,60,36,0,0,64,0,26
9,50,11,54,15,0,8,0,2,0,62,6,0,21,0,59,0,18,34,47,3,61,39,0,49,7,24,0,37,57,16,63,42,32,40,26,0,64,36,0,0,44,0,20,4,43,38,48,28,0,0,1,10,0,33,29,27,46,0,30,0,0,14,23
19,0,0,0,0,17,0,13,0,0,3,0,50,64,0,42,0,0,40,14,0,0,62,43,0,52,36,0,0,0,0,44,0,0,63,22,0,10,0,53,57,0,46,0,32,2,49,37,48,0,21,26,0,56,0,0,15,0,0,24,8,34,16,54
18,3,0,56,34,31,35,51,0,40,48,49,47,60,61,8,16,0,32,12,26,37,64,36,27,0,0,13,0,11,0,2,30,1,43,45,29,0,54,15,59,0,0,58,41,0,42,14,50,7,0,0,24,62,4,0,39,6,0,0,22,57,0,20
40,0,63,12,55,0,0,10,11,0,25,38,43,34,0,0,13,23,31,0,51,0,41,0,0,58,0,0,48,3,5,15,57,0,14,0,0,33,62,0,18,56,1,0,47,36,6,39,0,30,0,2,60,0,0,54,35,61,4,19,0,29,0,0
0,0,0,0,45,0,49,0,36,9,32,0,14,0,0,41,30,0,29,0,25,0,6,1,43,64,0,0,56,46,33,0,0,19,5,38,27,0,39,0,24,55,54,0,26,0,15,53,0,0,0,0,51,31,61,37,0,59,0,58,2,0,0,0
62,30,0,43,36,0,0,24,0,46,1,0,0,0,16,37,0,0,60,0,0,7,54,4,29,0,0,0,59,0,26,21,28,23,0,49,61,0,0,0,0,34,0,0,33,0,0,40,14,22,0,15,25,18,38,3,5,42,55,0,0,52,63,12
2,0,0,59,61,53,64,57,0,28,0,0,0,0,17,0,24,0,0,33,0,0,46,0,0,47,0,10,30,0,42,51,0,41,37,12,0,0,34,11,0,0,0,27,3,25,16,0,0,0,49,36,0,44,32,0,43,48,0,0,31,18,1,0
0,0,2,1,7,34,43,0,59,56,0,60,0,46,64,0,29,38,0,0,0,22,33,61,25,19,53,0,0,20,10,0,5,50,36,32,0,0,52,0,30,16,0,0,0,0,58,9,0,17,40,0,62,0,45,0,41,55,0,0,11,44,0,6
0,0,0,0,14,0,23,11,0,0,20,0,25,22,21,0,42,0,37,28,32,43,0,0,0,56,0,18,63,26,0,0,34,2,0,10,4,0,27,0,62,0,64,49,31,1,0,0,3,0,0,0,0,46,60,57,24,0,19,0,0,0,0,61
0,0,0,53,0,13,0,0,0,44,0,61,0,0,0,63,0,0,0,0,0,0,35,0,28,59,0,0,51,0,49,0,0,47,1,0,54,15,0,0,0,0,48,0,56,18,5,12,8,0,0,42,4,30,19,58,64,17,38,20,0,0,62,34
0,0,0,48,56,63,10,20,0,32,54,34,0,35,0,3,17,0,0,0,0,46,0,2,39,5,0,0,40,0,0,0,0,0,0,6,0,38,42,26,0,0,28,4,0,0,0,24,53,50,25,23,47,0,16,49,45,12,21,1,43,9,30,18
0,51,35,17,5,4,0,0,7,0,9,28,0,15,0,62,0,27,0,0,24,0,40,31,0,30,47,0,42,34,0,16,59,25,0,0,19,63,49,12,36,20,60,0,0,0,0,57,18,2,37,6,0,41,0,55,0,0,0,33,23,39,0,32
0,47,42,39,0,0,32,9,24,27,0,0,0,16,0,0,0,49,23,0,0,0,20,58,13,0,38,2,0,43,3,0,0,0,48,30,0,62,0,31,51,0,0,54,50,0,41,0,0,64,0,35,11,1,26,0,59,4,0,63,0,0,22,0
31,0,62,0,0,0,0,0,26,2,0,0,38,0,0,14,1,64,5,0,0,56,12,8,0,60,0,0,6,44,0,0,0,17,0,24,0,39,0,43,3,15,0,55,59,61,0,34,29,27,13,28,32,52,0,22,10,0,47,0,50,0,0,0
0,0,0,0,50,22,0,16,0,0,30,0,0,0,5,0,18,54,0,19,59,6,0,34,57,27,41,0,62,23,61,0,0,0,0,9,0,29,3,28,0,10,44,45,43,21,47,25,0,38,14,20,36,39,0,15,8,0,0,0,26,0,0,0
0,24,47,30,0,0,58,45,0,36,46,0,0,28,0,1,33,0,41,16,11,12,9,27,54,31,13,0,0,32,0,0,0,0,15,21,0,0,0,0,19,35,0,57,52,0,3,0,51,0,0,29,0,0,0,14,60,18,0,59,0,0,2,0
28,0,36,16,43,0,42,0,0,52,57,30,0,11,19,25,35,0,0,0,48,14,0,32,55,24,49,29,46,0,63,0,0,38,20,44,33,0,60,0,0,0,18,0,0,22,0,21,0,26,0,0,13,40,56,0,0,8,0,0,27,61,0,0
5,56,0,0,31,54,0,50,0,35,0,3,40,0,0,23,61,0,0,18,44,38,0,47,0,26,34,33,0,15,0,39,2,0,0,7,32,52,0,6,43,53,0,8,0,45,25,27,0,63,10,0,0,0,64,16,48,0,42,36,12,0,4,37
63,57,0,0,13,44,0,38,0,0,45,53,32,0,0,0,59,36,64,43,0,23,0,19,35,0,5,0,60,0,7,50,0,42,0,58,28,0,0,29,9,61,40,34,17,56,51,16,15,48,4,24,0,20,0,2,30,0,0,14,41,31,49,0
37,12,33,0,20,14,0,19,0,42,0,43,54,0,0,38,0,25,56,0,0,31,34,55,10,0,0,36,2,51,58,59,0,22,45,27,64,0,4,16,0,0,0,44,7,63,30,0,0,11,0,62,0,23,0,53,0,32,9,39,0,13,5,35
0,48,0,7,23,0,27,0,0,0,0,59,15,0,0,20,37,21,51,24,0,5,53,0,0,44,64,61,1,0,62,0,13,0,0,43,49,41,26,36,0,0,55,12,28,0,32,0,33,25,8,0,0,0,9,30,0,57,0,29,0,0,45,40
64,17,0,0,59,0,41,15,29,14,33,48,0,39,0,0,0,30,0,57,50,0,10,60,0,18,20,53,0,9,28,25,61,0,31,0,0,0,1,0,49,0,58,13,62,26,4,42,27,32,5,0,6,34,0,0,0,16,0,0,46,19,38,24
