0,0,18,17,13,0,0,0,25,0,0,22,1,0,0,0,5,0,24,0,0,0,19,23,2
22,16,0,0,11,0,10,0,5,0,0,0,0,0,0,9,0,2,0,0,0,1,4,0,0
21,0,0,7,0,24,0,0,0,3,0,0,18,12,0,11,20,0,4,14,10,16,0,0,13
25,0,10,0,0,0,1,0,0,0,19,0,0,7,0,13,8,0,6,23,18,5,9,11,24
3,1,0,0,0,0,0,23,13,18,11,0,0,0,0,0,0,22,7,25,8,0,0,20,0
0,0,12,0,0,17,0,0,0,0,15,0,22,10,0,0,23,25,0,0,3,0,7,2,0
0,0,19,20,22,0,11,0,3,0,0,0,0,0,25,0,1,0,10,0,6,15,18,24,0
0,0,0,2,0,12,0,14,0,20,5,0,6,0,9,21,0,0,0,8,0,4,0,0,0
0,23,0,16,6,2,0,5,0,0,3,11,20,0,0,0,0,24,0,15,9,8,0,14,1
13,0,0,9,7,16,15,0,0,10,0,0,14,0,0,18,0,20,19,4,0,17,5,25,21
0,5,1,19,0,0,0,0,23,0,0,24,16,0,17,20,0,6,0,10,7,12,13,21,0
0,0,0,23,3,0,0,0,7,21,25,0,0,9,12,5,24,0,0,2,20,19,1,0,0
0,0,0,6,16,0,0,24,0,1,0,0,0,0,0,7,0,12,0,0,23,18,0,0,0
0,0,24,25,12,9,0,0,15,5,6,7,0,0,22,8,16,0,0,0,2,10,0,0,0
0,10,17,13,21,6,0,22,0,4,8,0,23,3,0,0,9,0,0,0,0,24,14,16,0
16,8,6,22,0,23,21,19,0,15,0,0,11,0,0,17,0,0,12,5,24,20,0,0,25
17,7,0,15,1,20,0,13,0,0,0,0,25,22,2,0,0,19,0,24,12,11,0,4,0
0,0,0,5,0,8,0,0,0,17,24,0,19,0,4,22,0,7,0,18,0,6,0,0,0
0,24,4,12,18,0,6,0,10,0,17,0,0,0,0,0,2,0,3,0,19,21,16,0,0
0,13,20,0,19,0,0,2,9,0,0,12,5,0,6,0,0,0,0,11,0,0,17,0,0
0,17,0,0,20,15,9,21,0,0,0,0,0,0,7,1,10,11,0,0,0,0,0,13,14
6,2,7,24,8,5,23,0,16,25,0,13,0,0,15,0,0,0,9,0,0,0,11,0,3
9,0,0,18,15,4,14,0,2,22,0,3,12,0,0,16,0,0,0,7,0,23,0,0,19
0,0,5,10,0,0,0,7,0,19,0,0,0,0,0,0,6,0,2,0,1,0,0,18,15
1,4,14,0,0,0,20,0,17,0,0,0,9,23,0,0,15,0,0,0,5,2,6,0,0
