0,0,17,0,27,12,35,0,46,0,28,45,0,0,0,39,30,36,0,33,0,4,0,8,1,0,25,29,21,40,0,0,0,0,19,47,38,10,7,0,34,18,14,0,0,31,13,49,44
13,0,36,26,7,0,0,0,5,0,0,40,0,1,16,28,0,20,25,24,34,37,0,17,0,15,43,49,0,0,30,3,42,0,0,0,45,0,2,0,44,0,0,23,41,0,10,32,0
40,34,0,0,31,0,49,27,42,11,37,12,0,25,43,0,0,0,5,0,0,30,0,28,0,0,38,23,35,0,2,10,36,0,41,0,32,0,0,17,16,0,0,0,45,0,0,0,0
24,0,38,0,0,45,28,49,31,10,14,19,33,18,8,0,0,27,0,48,0,47,0,22,41,44,42,0,0,1,0,0,0,9,0,0,40,0,6,0,13,29,3,46,0,0,0,4,17
0,0,0,0,0,41,8,0,0,7,39,30,3,34,0,46,38,0,22,23,0,36,2,0,0,12,0,0,32,0,6,14,0,0,16,0,5,0,0,4,0,0,42,48,0,0,0,0,26
0,19,0,33,0,32,0,35,0,0,15,0,44,0,0,29,0,42,0,17,2,0,0,16,0,0,9,24,45,8,7,13,0,0,0,0,25,0,22,0,1,41,0,0,36,20,40,0,0
0,16,47,0,0,22,11,0,0,0,20,0,0,36,0,31,0,13,7,49,41,6,0,0,14,0,0,35,26,38,0,5,27,46,33,0,0,12,8,28,15,0,0,0,19,0,1,0,34
14,2,0,0,26,49,20,28,0,0,9,38,0,0,13,7,23,0,47,0,24,10,0,4,32,19,36,0,46,0,0,0,34,3,0,1,0,42,0,0,0,0,15,0,0,16,0,21,0
33,12,23,17,41,35,46,7,0,0,0,11,21,16,0,0,0,0,0,45,8,0,47,37,34,5,0,0,42,0,0,49,0,18,1,28,0,0,0,0,0,0,13,0,2,29,44,20,40
48,0,0,5,0,0,47,0,12,0,0,41,25,44,33,15,42,39,49,0,0,35,45,0,30,0,40,1,0,0,0,43,0,0,0,0,0,0,0,7,21,0,0,36,0,0,22,14,0
0,36,30,45,0,0,7,37,0,43,0,0,0,33,0,4,18,6,0,40,10,22,16,0,0,8,49,48,38,0,23,0,31,15,20,2,0,0,24,47,0,34,0,0,35,42,27,19,0
