0,0,0,0,30,0,0,21,46,0,49,0,6,0,45,0,0,37,0,0,27,0,0,34,31,0,15,0,0,32,42,14,43,0,0,18,22,0,48,13,24,19,36,29,44,8,33,0,0
0,0,36,0,43,0,34,22,44,45,0,17,0,0,0,33,18,24,0,0,0,0,0,42,0,0,0,37,8,0,35,0,0,39,10,31,11,9,0,29,0,7,38,5,15,23,27,0,14
0,47,13,41,48,0,10,0,35,0,32,0,16,0,0,0,8,0,3,26,14,0,12,0,36,19,44,0,21,29,31,0,15,0,30,25,0,39,0,0,0,33,24,9,45,1,46,0,0
35,2,0,25,0,0,21,41,1,24,37,12,31,0,43,15,13,0,0,36,42,45,33,38,32,3,0,9,26,11,18,0,0,0,0,0,49,20,17,0,0,5,30,34,6,0,0,19,0
0,0,0,7,0,46,42,0,5,0,0,0,36,33,0,0,0,19,49,28,0,8,0,30,13,23,14,17,0,9,44,38,0,24,2,16,34,0,0,0,26,0,10,0,25,22,0,47,11
0,6,0,28,33,8,19,0,20,29,38,42,0,0,0,0,0,9,0,0,0,0,0,0,0,24,0,0,34,37,0,1,25,36,0,30,12,44,14,2,0,0,48,17,32,7,26,0,0
0,0,31,0,0,0,18,10,13,28,14,27,9,0,7,46,30,0,0,23,4,5,0,0,43,2,39,0,22,16,47,0,45,0,0,3,0,0,0,15,42,6,0,37,12,20,35,21,0
18,9,0,0,0,10,0,20,8,16,0,0,2,0,49,6,36,0,14,30,0,0,19,0,0,0,0,28,46,3,40,0,5,0,0,26,0,41,0,0,15,0,0,0,27,32,37,42,39
28,0,34,26,23,0,40,14,29,0,0,0,37,12,0,0,43,27,0,0,32,6,39,0,0,31,0,0,38,30,41,11,0,21,0,0,0,0,13,36,0,0,0,1,47,0,0,0,20
47,0,20,0,0,0,49,32,42,0,6,0,0,26,0,12,4,0,21,0,0,27,0,36,0,44,0,16,0,0,22,48,34,28,37,9,24,40,11,8,0,3,18,14,0,0,0,13,7
0,0,8,0,16,0,0,46,28,0,0,0,1,17,37,40,0,38,0,10,0,18,49,21,0,15,0,42,0,23,0,0,0,26,0,39,0,0,22,0,43,31,44,48,0,0,0,0,29
21,0,30,0,0,2,0,0,3,44,13,49,40,0,22,42,0,25,0,0,39,46,48,23,20,35,9,11,0,0,1,36,0,29,43,14,0,0,0,17,47,12,0,24,16,0,0,0,6
0,27,0,31,6,41,0,48,39,33,0,0,0,0,8,13,46,5,11,0,0,0,14,0,34,25,0,29,16,15,24,0,47,0,0,0,28,0,18,20,0,38,0,0,9,0,0,23,0
0,4,0,39,0,0,48,0,0,41,11,0,0,18,24,0,0,2,44,47,1,26,40,10,0,43,0,0,0,0,0,0,19,0,0,35,0,49,0,42,29,30,0,38,0,36,0,3,21
9,0,48,0,0,14,0,15,0,2,0,40,0,23,0,37,0,11,7,6,0,19,0,0,0,39,16,0,0,0,0,49,31,1,47,29,5,25,44,0,33,13,17,0,24,34,0,0,35
0,0,37,0,0,7,27,13,10,12,0,0,0,0,4,0,23,0,45,33,0,31,15,0,0,0,47,0,0,35,6,0,0,14,16,41,2,3,36,38,30,8,0,26,43,48,21,0,0
0,11,0,18,0,0,0,0,0,0,0,0,0,0,48,21,0,0,10,39,20,25,36,37,2,1,13,0,0,42,0,17,33,38,23,0,9,0,47,7,0,0,0,12,0,15,0,14,0
23,30,26,0,0,0,0,29,9,0,0,35,0,32,47,0,41,0,0,25,0,0,34,0,0,0,49,4,45,22,27,0,12,0,0,0,37,0,16,0,1,0,2,0,0,5,6,39,44
0,44,47,24,13,17,0,36,49,0,1,48,3,37,0,18,12,8,0,32,0,38,0,14,28,0,0,33,0,26,0,10,0,0,21,45,0,11,15,0,4,0,0,0,0,42,41,29,46
15,0,22,42,0,33,0,30,0,0,0,20,38,41,1,29,0,0,2,5,9,43,10,45,0,0,0,7,0,39,0,40,0,0,25,0,0,0,0,28,0,0,0,0,13,47,0,11,0
0,0,0,21,0,12,0,7,0,0,0,47,0,5,34,0,14,0,0,13,0,48,0,29,26,0,27,3,15,0,28,41,2,0,32,17,0,23,40,10,0,42,33,31,36,38,0,20,0
48,13,0,0,44,0,36,12,0,11,0,46,0,0,5,1,0,0,27,0,43,0,26,9,0,0,0,25,40,21,0,37,0,0,0,23,18,0,0,31,0,0,0,30,0,2,0,0,0
0,0,42,0,0,0,0,0,33,48,40,26,0,0,0,0,0,4,24,0,37,0,2,0,7,0,0,39,0,0,0,29,35,0,27,0,0,15,10,0,22,0,21,36,0,31,25,0,32
0,0,2,32,49,38,26,47,0,42,23,0,30,0,33,0,6,0,0,0,10,24,22,0,11,27,48,41,31,45,43,0,0,0,0,0,0,0,0,0,0,0,0,35,5,0,0,15,16
10,0,27,0,0,0,0,5,43,3,0,0,24,35,31,23,9,16,32,0,36,49,0,4,0,28,0,44,48,0,26,15,39,2,18,13,17,0,0,46,37,11,0,0,0,0,14,0,1
14,37,0,0,40,39,0,0,0,0,0,0,0,0,0,0,0,0,30,12,41,20,31,15,17,0,36,21,25,0,0,0,22,0,11,0,32,0,45,47,0,26,46,27,23,9,24,0,0
25,0,24,16,0,5,11,0,31,0,39,9,0,0,2,0,42,28,0,0,0,40,0,0,1,0,43,0,17,0,23,6,0,0,0,0,0,30,38,41,48,0,0,0,0,0,20,0,0
0,0,0,22,0,9,0,0,0,21,0,0,15,1,0,0,0,13,0,40,45,42,0,0,0,12,10,0,14,0,7,0,0,20,41,0,0,33,0,6,0,43,4,0,26,0,0,38,17
0,18,0,30,4,16,9,35,0,32,2,1,0,24,28,0,22,3,12,0,8,39,25,0,42,11,0,40,0,17,0,0,14,0,34,19,0,36,0,0,0,49,0,47,0,21,0,0,0
0,35,0,8,2,0,0,0,0,5,0,0,0,0,21,0,0,6,0,20,0,7,0,0,0,17,12,19,28,46,48,0,0,30,24,32,14,10,0,0,0,47,0,16,0,18,1,0,33
33,21,10,17,0,0,0,0,7,0,18,19,0,46,14,0,0,40,0,27,0,37,0,0,41,38,0,36,0,20,0,35,16,49,0,15,31,45,3,0,39,2,0,22,34,4,23,32,0
3,26,39,19,0,0,29,0,48,0,25,0,34,0,0,0,35,0,47,31,5,23,46,0,0,0,1,0,0,33,0,0,7,0,45,22,0,21,0,0,38,40,0,0,0,0,11,49,10
