33,16,0,0,21,8,3,0,0,0,22,0,9,20,0,4,0,14,32,0,0,0,6,7,23,0,0,12,13,0,24,10,5,28,0,0
0,6,22,3,2,0,24,9,18,0,0,17,0,11,19,28,13,1,0,20,0,35,0,0,0,33,21,25,15,32,0,0,16,0,0,23
0,20,36,0,29,0,0,0,28,0,21,8,7,15,0,0,0,30,11,0,0,22,23,0,18,0,1,0,34,17,0,25,14,19,13,31
24,0,7,17,0,32,19,6,13,2,23,0,34,0,0,26,0,33,16,0,0,0,12,14,11,29,4,0,8,0,0,22,20,1,0,0
13,0,26,0,0,27,14,0,4,29,0,0,22,0,0,2,0,18,1,25,8,0,0,0,16,0,28,0,9,6,0,11,0,21,12,0
0,34,12,0,0,0,1,0,0,0,27,16,0,29,5,0,0,0,28,13,9,17,0,15,31,22,0,0,10,24,0,4,0,0,7,0
8,28,35,20,0,19,31,0,0,3,18,1,0,32,4,0,22,0,5,27,29,12,0,26,0,25,23,2,11,0,9,0,0,0,36,0
0,0,0,36,0,12,0,28,21,0,0,0,0,19,0,0,0,0,31,0,30,0,24,0,0,0,0,14,22,1,4,2,0,0,5,18
1,0,21,30,0,14,12,0,9,19,0,0,8,0,0,23,11,17,0,0,28,0,7,0,3,13,36,4,0,5,0,31,32,10,0,26
9,0,0,18,0,0,0,0,0,0,0,4,36,1,0,0,29,13,8,14,0,0,0,0,0,24,10,0,28,30,7,33,0,0,0,22
15,33,0,0,26,0,13,0,0,14,0,0,0,0,0,18,0,35,0,0,25,0,3,0,0,0,0,32,7,0,0,0,0,0,28,24
16,5,25,32,0,0,29,0,0,0,15,0,0,30,0,0,0,0,36,17,34,13,20,4,0,0,0,33,0,0,0,12,1,0,0,6
34,12,0,0,35,0,0,23,0,0,8,21,0,5,26,7,0,0,13,19,15,0,11,0,0,2,0,0,0,0,0,3,28,0,0,0
0,1,10,11,15,5,0,0,31,6,0,33,30,34,14,20,0,28,29,0,0,16,0,0,0,0,25,0,27,21,0,9,0,26,2,0
32,0,28,0,0,29,15,0,2,0,5,0,13,0,8,10,0,12,25,0,0,7,0,34,19,0,33,0,14,31,27,30,4,24,0,0
31,7,19,0,14,0,0,18,0,13,0,29,27,2,0,0,0,0,0,0,0,0,26,0,10,0,0,0,16,22,21,23,36,34,0,12
3,22,0,24,0,0,16,0,0,0,14,7,0,0,33,11,21,36,0,30,4,28,2,31,0,0,12,35,29,34,0,15,19,0,32,17
17,30,2,13,36,0,35,0,0,28,24,0,19,16,31,15,25,0,27,9,0,0,0,0,0,32,20,8,5,7,0,18,0,0,33,14
28,14,0,0,18,0,8,11,36,35,2,0,0,0,0,0,5,9,0,7,10,34,21,3,0,16,15,0,0,27,0,29,22,30,6,19
36,10,0,33,32,0,18,19,3,15,0,0,4,13,21,29,35,0,17,24,26,30,0,0,22,12,0,0,0,14,0,0,31,0,27,11
5,0,16,29,19,35,23,10,0,0,0,22,0,3,0,0,0,0,0,0,0,0,36,2,25,0,26,0,20,0,0,1,0,32,15,28
0,0,17,25,4,20,32,21,0,24,0,28,31,0,36,0,0,2,6,0,11,15,0,13,0,5,0,7,0,29,16,0,0,35,0,10
0,13,11,0,23,0,33,29,0,1,0,0,0,0,18,0,0,15,35,0,5,4,16,27,36,0,17,19,0,0,25,34,2,7,9,0
0,0,0,2,6,0,0,0,0,0,9,0,0,33,0,12,20,16,0,0,23,32,28,0,21,8,0,0,31,0,0,36,0,0,17,4
35,0,0,31,8,0,0,0,1,0,0,0,6,17,11,32,10,5,0,0,0,0,15,0,0,26,0,0,0,2,0,0,12,18,19,7
21,15,0,0,0,0,0,26,6,0,0,0,0,24,0,3,0,0,2,0,33,0,0,0,0,0,35,0,0,20,0,32,0,0,22,13
20,0,0,0,30,23,4,15,0,18,32,0,0,0,0,0,27,26,34,28,0,0,1,12,8,0,0,0,0,0,0,0,3,0,0,5
11,0,5,1,34,0,28,0,23,31,25,35,0,18,0,16,0,0,24,26,13,0,0,19,0,0,7,29,0,3,20,0,15,9,0,30
22,17,0,0,27,25,30,33,16,0,0,0,0,4,0,19,0,34,0,0,0,0,18,0,0,0,0,21,12,0,36,0,10,0,0,0
0,24,0,0,0,36,0,7,10,17,34,0,28,0,9,22,31,20,0,4,0,27,14,0,30,15,6,0,0,11,2,0,35,23,29,25
0,11,0,0,1,0,9,13,0,0,4,19,32,0,6,5,34,21,0,0,0,10,30,0,12,7,0,0,0,26,0,0,0,20,16,0
0,36,8,0,3,0,21,5,0,25,0,23,0,0,0,30,28,19,26,0,17,0,0,18,0,0,16,22,0,33,31,0,0,12,0,32
0,0,23,14,5,0,0,31,0,26,6,32,16,12,0,0,0,10,21,0,20,0,0,11,0,4,3,1,25,28,34,0,27,22,0,36
29,25,15,10,13,0,27,17,0,16,0,3,0,9,7,0,0,11,12,0,0,0,4,28,14,34,0,18,0,0,0,5,0,2,23,0
12,0,0,26,0,0,34,8,35,11,1,0,0,0,15,0,2,0,7,16,32,23,27,0,5,0,0,10,6,9,0,28,33,3,4,0
0,0,32,6,16,34,0,12,30,0,0,14,26,27,0,0,0,3,22,0,2,0,33,1,0,20,0,0,0,15,19,35,0,0,24,8
