0,0,0,0,0,3,0,0,0,27,29,0,0,0,25,11,13,0,0,4,21,0,0,0,1,0,30,0,19,31,0,14,36,2,0,26
31,0,0,0,0,6,20,8,0,1,12,7,0,0,16,28,0,24,0,0,32,26,0,0,0,0,0,0,5,0,19,0,4,0,0,27
24,8,12,0,25,22,6,0,0,0,19,0,17,18,1,32,0,30,0,27,0,36,33,0,0,0,0,0,0,0,0,31,21,0,0,29
0,33,1,13,0,0,0,23,0,3,0,0,4,6,14,2,0,19,12,0,7,0,5,0,0,0,8,0,10,29,28,0,18,0,0,30
10,5,0,28,0,0,0,35,11,0,0,0,36,3,7,31,9,0,2,24,0,20,25,0,0,0,13,0,0,33,8,17,0,34,0,12
0,0,20,0,17,35,9,0,0,22,34,26,0,0,0,0,27,23,0,16,0,0,31,14,0,28,15,2,3,6,0,0,33,0,0,0
0,28,19,0,0,33,0,0,0,0,21,0,27,10,2,0,0,0,16,23,0,13,0,0,24,11,0,36,0,0,31,3,0,0,0,1
0,12,22,24,14,13,0,7,0,36,33,19,16,0,30,34,0,0,35,8,11,0,32,0,15,0,10,27,31,0,29,9,5,20,26,0
18,27,0,11,5,0,24,0,17,0,10,0,0,0,13,0,0,35,22,0,15,0,0,30,0,0,16,26,14,0,0,0,0,19,32,0
36,0,0,15,0,9,0,31,0,0,23,2,8,0,32,17,4,22,26,0,6,0,0,24,0,0,0,3,0,18,0,30,0,25,35,7
2,23,0,29,0,20,26,0,0,35,3,0,33,9,0,14,1,0,0,19,31,4,10,0,6,0,0,7,25,34,0,11,0,0,0,0
17,34,31,0,0,0,8,29,0,32,0,13,0,0,0,0,0,0,0,0,0,27,3,18,0,4,2,0,1,30,0,22,14,28,0,6
22,35,0,9,0,36,23,0,34,31,0,0,21,0,17,0,7,32,19,29,0,10,0,0,13,6,18,0,33,20,0,0,11,0,2,3
0,0,26,0,0,4,27,0,0,33,0,25,3,11,0,0,12,0,21,0,0,32,22,0,28,0,0,0,0,5,10,18,0,6,0,9
0,0,34,0,0,0,0,0,0,0,0,4,30,22,0,27,6,29,9,0,8,0,20,36,23,1,0,14,0,25,0,0,26,0,7,33
0,3,0,0,0,19,0,9,1,0,17,36,24,0,28,4,2,0,11,7,0,15,0,26,0,0,0,0,0,32,34,5,0,0,0,31
0,24,32,8,0,0,0,0,22,29,7,21,0,13,19,0,0,10,23,12,0,3,28,0,0,26,0,0,0,0,1,0,17,4,15,35
27,14,0,21,2,0,35,32,0,18,13,0,0,0,23,5,34,15,33,30,4,31,0,6,0,9,17,0,11,3,20,19,0,8,0,0
0,0,21,0,20,30,11,18,0,9,4,0,12,0,36,13,35,26,24,14,28,1,0,0,0,7,22,0,2,17,0,6,25,0,19,32
14,32,2,1,0,8,0,0,0,0,35,0,0,30,18,0,19,33,25,0,0,11,26,0,3,23,12,9,0,0,0,0,15,17,29,0
28,0,0,0,29,12,30,0,0,0,0,0,10,0,21,0,22,14,0,32,3,16,0,23,35,5,0,13,6,0,33,0,0,0,18,0
34,13,0,26,0,0,1,0,23,0,5,22,29,20,0,15,0,31,27,10,35,0,30,21,33,0,0,0,0,0,0,0,0,7,0,0
23,0,18,0,11,15,14,0,0,0,0,12,0,25,9,0,0,27,0,22,0,0,29,17,34,0,20,0,0,16,35,0,0,26,0,0
9,4,0,10,0,0,19,27,0,17,28,24,0,0,34,0,11,3,6,18,0,33,0,20,0,0,29,25,0,15,13,0,22,0,21,36
4,0,11,12,10,0,32,2,0,21,27,0,18,17,35,0,0,0,0,0,0,0,0,0,7,0,5,0,20,26,0,0,0,22,30,19
0,0,0,0,30,0,17,13,7,0,0,11,0,15,22,9,28,0,0,3,33,0,35,2,0,10,25,0,0,1,32,0,20,0,34,21
29,25,16,0,34,0,4,0,10,0,0,0,11,0,0,21,0,8,32,36,13,22,0,27,30,3,0,0,28,0,17,0,6,0,0,23
0,18,3,0,0,0,0,6,14,26,0,0,1,0,0,20,0,2,31,0,0,28,0,0,0,36,0,34,0,27,0,7,35,0,8,15
0,9,8,5,21,27,0,34,25,28,0,23,0,26,0,19,3,36,0,0,20,30,0,16,32,2,6,0,29,0,4,13,31,33,1,0
15,0,0,0,23,28,0,0,33,0,31,35,0,0,6,0,32,25,0,0,0,8,4,29,0,22,0,0,0,0,18,0,0,11,12,0
0,0,0,14,0,0,7,16,20,23,9,0,15,31,0,0,25,0,10,21,0,0,0,0,17,19,24,0,0,22,11,28,0,5,0,0
16,0,29,0,24,1,10,0,0,4,0,0,0,8,12,0,5,9,0,11,34,35,13,25,0,0,0,30,21,0,0,0,7,0,31,20
21,0,0,4,0,34,5,36,0,24,0,0,0,23,0,18,0,11,17,0,26,2,9,8,0,0,32,0,12,0,0,0,19,14,27,0
30,0,0,33,9,0,0,0,0,0,0,0,0,32,27,0,21,0,36,0,16,29,19,22,0,13,0,0,0,14,6,8,0,1,24,17
11,0,0,18,0,17,0,19,0,0,0,0,0,0,26,30,0,0,20,0,24,12,0,0,2,31,27,0,4,7,9,0,0,0,0,10
32,0,5,20,12,0,31,3,0,34,0,29,0,0,0,10,33,0,0,1,30,7,0,0,0,15,9,0,0,0,26,0,0,0,0,0
