30,10,0,31,13,0,35,5,0,8,22,3,16,17,18,24,26,0,20,9,0,2,0,0,0,0,0,0,36,0,7,11,0,32,33,0
7,33,0,14,8,6,20,19,0,0,26,4,0,21,0,0,0,13,3,0,24,17,11,22,0,0,34,0,31,0,2,0,16,25,23,10
0,0,16,0,0,0,0,30,7,18,0,24,0,4,0,36,0,0,34,35,33,12,0,0,28,14,22,15,2,0,27,13,3,0,9,0
28,0,35,0,2,22,9,21,0,10,16,0,33,20,0,32,5,29,0,6,7,19,14,0,30,17,0,13,8,0,0,0,0,0,0,0
26,0,5,36,0,0,17,34,0,0,31,11,0,0,22,27,0,2,0,21,1,4,0,0,33,6,9,0,7,24,0,0,0,0,0,29
0,25,0,0,34,24,0,0,0,0,0,0,0,0,0,0,30,31,0,18,0,0,0,0,16,0,35,20,0,26,17,0,0,6,0,4
24,21,26,19,31,0,16,0,0,28,35,15,0,0,0,0,11,33,0,0,0,0,0,0,5,30,0,32,0,0,0,0,0,2,3,7
29,0,8,12,0,7,32,0,0,0,0,0,27,22,28,0,17,18,0,0,0,24,0,0,0,26,10,0,0,0,30,0,0,0,0,0
25,0,0,2,0,0,0,27,0,0,36,0,0,23,30,29,16,8,0,0,3,0,0,0,22,31,0,35,0,1,11,20,0,5,26,18
0,3,9,0,5,0,31,18,0,0,17,34,0,25,0,6,24,0,0,0,0,27,0,0,19,7,0,0,0,15,0,0,0,36,0,23
16,28,0,32,0,0,0,1,24,33,23,0,0,19,31,0,4,0,30,26,17,34,0,21,25,0,0,11,18,0,0,29,15,13,35,0
0,0,34,18,0,0,0,0,0,14,0,25,0,0,0,2,15,0,23,36,0,8,19,32,12,0,0,0,0,29,0,10,0,0,24,21
0,0,0,0,0,34,13,0,28,0,29,0,0,0,0,31,21,0,17,16,0,0,0,0,0,27,1,0,0,11,0,0,0,0,0,33
0,22,18,0,0,16,8,32,0,0,7,0,19,0,2,20,0,0,15,27,6,13,3,5,0,0,36,0,0,31,23,25,14,4,0,0
32,36,11,20,0,0,30,0,0,1,0,31,23,0,0,0,25,17,0,4,0,0,34,0,0,18,0,29,13,33,26,0,0,24,0,15
17,0,6,24,29,9,0,36,26,0,0,0,13,0,0,0,10,1,14,22,0,0,0,0,0,0,32,12,0,0,0,0,0,19,18,0
2,35,21,0,0,12,19,10,34,20,0,14,0,18,36,33,27,0,0,0,31,0,0,0,26,0,5,9,17,6,0,0,0,7,0,8
0,0,0,0,0,0,0,0,0,24,0,17,0,7,0,0,28,5,0,0,36,0,32,19,0,23,2,34,35,25,16,31,0,1,20,22
36,6,24,0,25,8,2,11,17,26,32,0,12,30,0,18,0,0,19,14,0,0,21,0,7,0,23,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,28,24,21,34,0,8,0,0,0,26,0,0,0,31,11,30,6,0,29,0,33,19,22,36,9,0,0,17,13,16
0,23,22,0,0,0,0,0,33,7,0,0,0,0,0,0,29,21,25,32,0,0,0,3,0,0,0,18,11,0,6,1,2,12,0,35
31,0,17,0,0,19,22,35,4,0,10,0,0,15,0,0,2,0,24,20,0,0,0,1,3,0,26,0,0,27,0,0,33,29,36,32
0,0,30,33,9,29,3,0,0,13,0,0,25,36,34,5,6,7,0,0,28,16,0,15,0,21,0,0,14,2,4,0,0,20,8,0
11,0,0,0,0,0,29,0,0,16,20,0,0,0,0,0,35,22,0,13,2,0,0,0,0,34,0,6,0,32,5,0,0,0,0,0
9,12,0,0,28,0,14,0,0,0,0,20,21,1,16,0,7,6,0,34,30,0,0,0,18,0,27,0,0,0,0,0,22,33,0,0
0,24,32,6,1,0,0,7,10,0,0,18,35,0,15,28,31,27,0,2,0,22,16,0,0,8,25,36,9,0,0,0,29,0,4,3
23,0,13,0,0,0,27,0,0,0,28,19,0,0,17,0,0,0,0,3,20,0,33,0,6,11,0,0,15,22,0,36,0,16,5,0
20,11,3,0,22,31,21,0,16,0,1,26,0,0,0,30,0,0,13,10,35,25,24,0,0,5,0,0,23,0,0,0,8,0,0,17
0,0,0,0,0,30,0,0,0,3,15,0,0,0,20,0,0,0,32,1,0,14,4,28,0,0,0,0,0,17,34,0,23,27,0,9
18,5,27,0,0,0,0,0,36,0,33,13,0,0,0,0,0,0,12,7,0,0,0,0,2,16,28,0,0,34,0,19,20,26,15,30
12,0,29,0,0,15,10,0,1,22,0,5,0,0,0,0,33,0,36,17,0,0,0,0,0,0,0,0,0,0,19,9,0,0,2,0
6,0,0,0,0,0,25,28,0,21,2,32,0,0,5,8,13,0,7,0,15,11,0,0,9,10,0,0,29,14,0,0,4,30,0,36
0,0,0,0,0,0,0,15,19,0,27,33,0,28,1,7,36,0,6,8,13,0,10,20,0,2,30,0,32,5,24,12,0,3,0,25
0,20,0,22,26,28,0,13,9,35,30,7,0,0,14,34,32,15,0,0,25,0,31,0,36,0,21,8,1,0,0,0,0,11,0,0
34,9,10,11,0,36,0,4,0,6,0,0,31,2,26,16,0,30,1,0,0,0,35,0,24,15,0,0,25,12,20,27,17,0,22,13
0,4,25,0,33,21,0,16,0,0,0,0,0,0,27,0,22,23,0,24,29,3,12,30,34,35,18,0,26,19,0,32,1,0,31,5
