20,31,30,0,0,29,0,24,0,0,0,0,10,0,0,0,6,0,0,16,0,0,3,25,0,8,0,0,35,26,23,0,0,0,0,0
0,15,24,0,25,23,0,0,26,0,16,6,34,0,0,0,28,0,31,19,32,1,0,0,0,0,0,20,0,0,14,2,0,18,33,7
5,0,27,21,0,18,0,23,32,0,22,30,0,0,3,12,11,33,17,24,6,8,0,0,7,0,31,0,0,15,0,0,0,25,13,1
0,0,10,16,35,0,4,0,0,0,31,0,7,20,8,0,0,19,0,11,0,23,15,30,13,29,0,5,0,27,32,0,0,21,0,0
36,17,22,0,0,26,0,0,20,13,0,0,29,1,4,9,0,0,27,14,34,0,21,0,3,33,0,0,0,0,0,8,0,16,10,0
7,19,28,11,0,3,0,0,0,34,33,0,21,22,0,36,14,17,0,0,12,2,35,0,30,0,0,0,6,18,20,0,0,27,26,0
0,0,13,3,26,35,12,30,0,33,0,34,0,0,0,2,0,1,0,36,16,18,25,0,0,0,7,4,8,9,0,21,0,17,11,0
0,0,0,0,18,0,0,15,13,0,0,16,32,5,0,3,0,31,23,0,0,0,20,0,12,0,0,22,10,36,6,33,27,0,0,26
0,30,31,22,21,15,14,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,19,9,0,20,16,2,33,0,12,0,23,0,1,0
11,0,0,0,0,33,32,0,0,0,23,22,9,0,0,0,0,0,13,0,10,6,30,5,0,0,0,28,19,24,35,18,20,0,0,16
19,0,1,34,8,0,25,26,0,21,0,9,23,0,30,0,16,0,0,29,0,28,12,0,0,0,14,18,0,31,15,3,0,10,22,2
0,0,25,23,0,10,0,0,19,0,0,29,0,21,36,27,0,0,34,0,0,0,33,35,0,3,0,0,17,6,24,13,0,0,0,8
29,26,0,2,0,0,0,35,12,6,1,0,30,36,17,0,21,9,25,0,23,15,27,0,0,0,0,0,0,0,4,19,0,22,8,20
0,13,0,6,0,0,0,0,33,2,0,0,26,18,28,16,0,27,0,10,0,7,14,0,4,17,0,0,21,1,0,12,0,35,0,0
0,0,0,15,10,0,18,0,16,8,14,0,19,0,5,20,24,0,0,34,4,29,0,3,25,0,0,0,30,11,26,28,0,31,17,0
27,21,17,0,0,14,23,0,0,0,32,31,0,4,0,10,0,29,33,0,0,26,0,16,0,0,36,7,0,0,9,34,1,0,0,30
35,25,0,0,0,0,5,22,34,4,15,0,33,0,0,0,0,14,0,31,19,36,0,0,18,27,3,12,29,0,0,16,10,23,0,11
16,0,0,0,0,28,0,0,10,0,0,17,2,0,7,22,0,25,0,0,30,20,8,0,0,0,19,31,26,5,13,6,18,32,0,33
21,0,5,25,36,11,27,10,30,15,0,0,0,3,19,29,0,0,20,0,13,17,0,31,22,0,0,14,0,0,8,0,0,0,0,9
22,0,26,7,34,0,0,4,24,23,28,14,0,0,15,8,10,0,5,0,0,0,0,12,0,31,1,13,11,17,0,0,0,0,3,29
13,0,0,9,32,24,0,0,36,12,0,0,18,0,31,0,0,30,3,0,7,0,6,0,33,25,0,0,0,29,5,0,0,11,14,23
0,10,16,0,27,8,33,34,0,0,0,32,11,0,20,5,4,0,0,9,28,35,0,15,0,18,12,24,0,30,0,36,25,0,0,0
0,0,20,0,3,0,6,21,0,0,35,5,0,14,16,0,13,0,29,0,24,19,26,32,0,0,27,34,0,0,0,0,22,0,28,0
30,29,12,0,15,19,0,0,0,0,0,0,0,33,2,25,0,28,14,23,0,27,11,34,0,7,35,32,36,0,0,0,4,0,16,6
3,0,0,0,5,22,26,33,0,0,34,0,17,23,0,0,0,10,0,0,14,30,1,0,20,0,0,16,0,0,11,0,8,36,0,0
26,18,19,0,23,9,30,0,4,32,0,0,0,24,34,0,5,0,0,2,0,25,0,21,36,0,15,0,31,33,0,17,12,28,0,27
25,0,0,29,33,12,24,20,3,0,0,0,28,31,14,15,0,11,0,0,0,0,0,23,34,10,0,0,0,2,19,0,0,0,0,35
0,24,0,30,0,21,0,36,18,11,10,0,1,19,0,0,0,20,0,0,0,0,22,0,0,0,6,0,0,3,25,29,13,9,34,0
28,0,0,27,17,36,13,1,35,0,0,19,0,25,0,0,0,7,32,0,15,0,34,11,9,0,0,8,4,0,0,14,0,0,0,0
0,34,11,0,14,0,22,12,9,7,0,0,0,30,6,4,2,0,36,0,35,0,0,0,21,0,13,0,18,32,16,1,33,15,0,0
0,8,34,0,0,13,35,5,0,0,0,24,0,16,18,21,0,0,28,32,27,0,36,10,0,12,33,0,0,0,3,0,19,1,2,15
0,12,21,0,19,0,0,0,0,0,27,2,0,10,0,7,9,36,0,0,20,14,23,13,0,0,17,6,0,0,33,0,0,29,24,4
0,0,7,0,0,2,31,0,21,0,20,4,5,27,25,0,23,0,30,0,0,12,16,33,0,26,0,0,0,35,0,11,9,6,0,0
6,11,9,0,0,0,34,0,0,36,0,33,0,0,13,1,17,3,19,35,29,22,0,0,2,24,0,30,5,0,10,0,7,8,0,21
15,23,32,0,4,16,0,0,22,0,0,0,0,0,35,14,33,26,0,6,0,0,0,24,10,36,0,3,0,0,18,27,0,12,31,0
0,0,0,0,0,20,10,6,0,0,13,0,24,32,0,0,8,0,0,1,0,0,0,18,0,0,0,0,28,0,34,0,0,26,35,14
