0,10,0,0,27,0,26,0,0,0,19,0,14,28,0,1,0,0,2,17,21,0,8,0,13,15,25,0,34,0,22,36,16,24,0,0
0,22,0,0,21,0,0,36,0,0,24,1,0,13,12,0,19,0,16,0,7,6,18,0,0,31,0,0,0,2,0,0,4,0,26,28
0,30,0,0,0,26,34,29,25,14,0,22,0,0,0,0,0,5,9,0,10,0,0,0,28,20,0,7,0,0,35,0,27,0,12,13
0,6,11,13,12,0,21,0,32,0,0,10,0,0,27,0,0,0,5,0,0,19,0,31,0,0,36,9,22,0,0,2,15,0,14,0
0,0,0,15,0,14,28,13,0,2,0,5,24,16,36,0,0,26,0,33,4,32,27,0,19,6,8,29,35,30,0,7,21,0,0,34
0,0,4,36,0,0,16,0,0,6,31,0,0,34,30,11,0,2,20,13,0,0,0,22,27,0,12,0,0,0,17,0,0,33,0,0
30,12,0,28,32,0,0,11,0,0,0,0,0,27,18,9,0,4,0,0,0,13,0,21,24,33,35,0,7,0,0,19,20,8,29,22
29,33,0,26,14,0,0,6,24,0,0,2,31,0,8,21,0,0,32,0,17,28,25,5,3,0,10,0,12,22,16,0,1,0,7,36
2,0,23,0,35,0,8,22,0,34,0,0,13,25,0,30,33,36,0,24,12,0,0,18,14,1,0,28,0,29,0,0,0,0,21,0
11,16,34,7,0,27,0,0,0,0,12,0,0,17,20,29,24,28,6,0,26,30,0,15,0,19,0,25,0,0,10,4,0,32,23,0
0,0,3,5,0,0,9,0,0,29,35,28,34,0,0,7,0,12,14,10,11,0,20,0,18,32,17,30,0,36,0,0,31,25,0,15
4,0,0,0,0,17,19,7,20,0,0,0,0,0,0,22,0,0,0,34,29,0,16,0,15,0,11,21,23,27,0,12,0,28,30,0
0,34,0,35,16,0,0,24,0,0,0,31,22,0,4,0,5,0,0,23,0,0,0,0,9,14,0,27,0,17,0,18,0,19,20,11
0,2,26,0,15,7,0,25,0,0,8,4,0,20,0,0,27,0,13,0,5,22,0,24,0,18,0,34,1,10,32,0,14,16,0,3
20,36,0,0,3,0,0,0,0,0,2,0,10,18,0,0,0,8,17,9,15,0,0,19,26,25,0,35,30,0,29,28,23,1,33,0
22,0,19,18,0,0,0,10,0,32,0,0,0,0,31,0,6,0,34,35,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0
5,0,6,9,29,0,0,0,0,0,21,16,0,0,34,0,0,1,0,0,30,2,10,20,31,0,0,24,19,12,0,0,0,26,17,25
13,0,14,27,25,12,0,0,35,20,0,0,29,11,0,0,0,0,0,0,8,0,0,0,4,0,0,0,6,0,15,0,34,0,31,21
26,21,0,12,0,29,0,16,0,0,0,8,0,0,0,15,0,0,0,0,0,0,17,4,0,0,24,2,0,0,36,1,30,18,0,6
19,28,18,0,0,0,35,26,6,0,0,17,30,9,22,2,0,0,15,0,0,7,0,0,36,5,0,0,0,0,0,33,29,12,0,23
0,0,20,22,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,21,0,26,0,0,0,0,6,0,11,0,0,0,9,17,0,10
0,4,32,30,2,35,0,31,11,0,23,24,6,0,0,36,8,10,28,0,0,0,22,9,0,34,0,0,0,0,0,25,0,0,16,19
14,0,7,24,0,16,12,15,34,0,25,0,11,0,33,27,0,21,0,36,0,0,13,0,32,28,0,0,18,0,26,20,0,22,3,0
33,5,36,0,10,0,13,0,21,0,22,32,0,0,0,0,20,0,0,12,0,27,0,11,23,0,0,0,16,0,0,14,8,0,28,0
0,9,5,0,4,0,15,28,31,21,0,3,0,10,0,26,36,0,0,0,27,0,0,0,0,0,0,32,33,20,1,0,0,0,0,30
18,0,8,3,0,0,22,0,1,33,14,12,0,4,0,31,25,6,21,0,28,0,0,13,17,29,7,0,0,19,0,0,36,9,0,0
0,7,13,0,33,31,0,0,8,0,5,0,2,0,11,12,0,20,26,3,34,29,24,0,0,10,0,0,0,0,6,0,28,14,22,17
0,27,0,0,0,0,29,0,16,0,36,18,28,0,0,3,13,0,7,30,9,0,5,6,0,0,14,0,25,1,0,31,0,23,0,33
32,26,0,2,0,11,24,17,0,13,0,30,9,33,23,18,0,14,0,0,16,25,0,36,22,0,0,12,21,0,0,15,10,0,27,35
6,29,12,23,36,0,0,20,0,19,11,9,8,0,24,0,0,0,4,0,18,1,14,0,0,0,0,0,5,0,0,32,3,0,13,16
0,0,16,0,0,13,0,0,0,5,0,36,7,0,0,0,1,27,35,0,22,34,11,0,0,9,30,0,0,32,0,0,12,31,0,0
27,0,0,21,26,0,32,12,22,18,7,13,0,23,28,6,2,0,1,0,0,36,3,29,25,0,19,0,24,35,14,0,17,0,0,0
0,11,0,6,7,0,0,34,10,17,0,0,12,0,21,0,0,29,0,0,0,20,0,0,1,0,0,4,0,16,0,22,33,13,35,0
34,3,0,33,0,9,0,0,26,0,1,6,0,0,0,20,0,35,24,0,0,0,0,0,12,0,31,18,36,5,2,0,0,0,10,0
12,20,0,32,0,0,31,0,0,0,4,0,0,3,9,24,0,22,0,27,0,16,15,0,34,13,0,0,8,0,0,30,0,0,6,0
0,0,31,25,5,2,0,9,0,24,27,11,0,15,0,8,17,30,0,0,13,0,4,23,0,21,0,0,0,6,0,26,0,0,34,0
