16,30,0,0,0,0,0,15,0,3,0,0,33,0,4,0,0,23,32,29,24,0,0,31,0,35,1,34,0,26,0,10,22,11,0,5
34,7,15,0,0,0,0,16,1,18,0,0,0,3,24,14,31,0,22,0,0,0,0,21,0,0,0,0,0,0,27,20,36,23,12,0
28,10,35,0,0,14,30,0,0,22,0,5,0,8,29,0,18,0,9,0,11,0,13,0,36,0,0,0,0,2,6,0,26,0,32,0
25,9,0,0,24,0,0,8,0,0,0,0,26,17,0,0,12,32,2,30,0,10,0,0,0,15,31,29,0,6,0,1,0,0,35,19
0,13,0,0,0,23,0,0,34,0,0,2,22,28,9,0,6,25,20,0,0,0,0,0,14,0,32,16,0,0,0,33,18,21,0,0
12,0,0,26,21,4,7,36,35,0,0,0,34,0,0,10,19,0,0,23,17,0,18,33,0,8,24,20,0,30,14,31,0,0,9,16
0,34,16,0,0,36,15,20,10,25,18,0,0,2,0,26,0,1,0,0,0,0,21,27,12,23,0,0,7,0,0,0,5,28,0,0
0,0,0,0,0,20,29,6,28,31,0,0,0,0,34,0,0,14,0,0,5,32,0,0,0,24,0,15,0,4,0,13,12,22,25,2
0,2,9,7,0,0,16,22,27,0,0,0,0,4,0,18,11,29,0,0,14,0,34,13,17,0,0,10,1,0,8,0,6,19,0,0
13,4,0,25,12,31,35,2,0,19,0,0,0,23,0,5,24,0,0,1,29,17,0,11,34,0,0,18,3,0,15,30,7,0,26,10
0,24,0,3,0,6,0,0,8,0,0,0,0,0,0,19,13,7,16,0,12,0,0,25,32,28,0,26,2,14,21,18,0,9,33,4
27,0,10,18,35,30,0,0,14,0,3,24,0,32,28,0,22,6,0,26,0,2,31,0,9,0,19,0,25,0,0,36,11,1,0,20
2,0,0,0,0,0,31,0,5,0,10,0,3,0,0,34,0,4,0,0,0,20,0,14,0,0,13,12,36,27,0,29,0,8,0,22
0,22,0,12,0,0,0,0,0,8,0,0,10,6,0,23,0,31,0,21,0,0,0,24,0,0,0,25,0,5,35,32,15,27,30,0
0,0,23,0,31,0,3,11,30,0,7,27,0,35,0,0,0,0,10,0,0,0,12,22,24,29,0,28,14,20,0,9,0,5,0,0
0,0,4,28,0,3,0,19,32,0,16,0,29,9,18,1,0,11,0,35,0,31,0,0,8,0,2,7,0,0,0,0,33,0,20,0
21,0,0,0,0,26,0,14,0,20,0,15,0,0,30,33,0,0,0,0,0,8,28,32,10,0,9,0,35,11,31,0,2,16,19,0
11,32,0,0,9,0,25,0,0,28,0,0,0,24,36,0,0,0,0,2,23,27,0,0,31,0,0,4,0,0,0,7,0,0,0,0
0,0,0,0,3,0,0,0,20,0,0,10,0,0,26,29,21,0,0,0,0,13,32,0,0,0,14,0,0,24,0,12,0,0,22,33
0,23,31,14,0,32,19,1,0,11,0,30,2,13,12,0,0,0,0,0,33,16,0,0,26,0,34,0,22,0,5,0,0,0,0,29
0,5,0,33,0,0,0,0,36,34,0,14,0,0,1,0,27,0,26,0,20,6,7,15,0,10,0,9,18,0,11,0,35,2,0,0
0,0,26,0,22,0,27,25,29,0,8,13,19,18,0,0,0,33,0,0,0,0,2,0,5,12,0,17,4,21,0,34,0,36,0,0
0,6,19,4,15,13,9,0,16,0,0,0,14,0,0,0,5,0,29,0,36,0,8,1,0,0,7,0,0,0,0,0,30,0,18,0
1,0,12,0,7,0,22,33,18,5,0,0,8,0,15,0,0,0,34,0,27,0,0,19,0,11,0,35,0,36,0,0,0,0,0,31
14,0,1,2,29,0,0,24,0,23,0,20,0,12,13,0,16,0,6,8,0,7,5,0,27,31,0,32,0,0,22,28,34,15,0,25
20,35,34,0,28,27,21,29,3,0,11,18,9,0,0,17,0,8,13,32,31,0,0,0,0,0,0,24,0,0,7,0,14,0,6,0
15,31,0,22,8,21,0,28,6,0,0,16,20,0,7,27,30,0,0,36,18,0,14,0,0,0,33,0,17,35,19,2,10,0,1,23
0,0,30,23,0,17,0,27,15,0,0,19,4,10,0,6,0,0,11,34,21,0,3,0,0,0,0,36,5,18,0,0,24,35,8,0
7,11,5,10,32,0,1,0,17,0,35,0,0,0,21,3,0,0,27,0,0,25,0,0,0,0,28,14,29,9,20,0,0,0,0,0
0,0,24,19,0,0,0,5,0,0,34,36,31,1,0,0,0,0,17,0,26,0,9,0,0,13,10,30,8,23,3,0,0,18,27,0
6,16,0,0,5,15,36,0,23,35,20,0,24,7,0,30,8,0,0,9,1,0,0,28,0,0,0,22,34,29,10,27,19,0,0,18
0,0,7,24,4,0,0,0,11,17,0,22,0,0,0,0,0,13,36,27,0,33,23,35,15,0,0,21,0,0,34,0,0,0,5,0
22,3,0,0,20,0,24,0,31,2,4,0,0,0,17,0,33,5,8,19,0,0,15,30,0,0,0,0,9,0,0,6,0,0,23,28
0,8,0,32,0,35,33,0,0,0,0,12,0,14,0,2,0,15,0,13,0,29,20,0,23,0,5,0,0,16,1,0,0,31,11,26
0,14,36,9,34,2,0,0,0,0,0,0,6,0,0,0,0,26,0,18,32,3,25,0,0,0,8,1,33,0,0,0,0,20,24,35
17,0,27,29,10,0,8,0,26,1,28,0,18,0,0,35,3,22,14,0,0,24,0,6,0,0,36,0,13,0,0,0,0,0,15,7
